0,0006833076;0
4,863739E-05;225
6,29425E-05;400
6,771088E-05;625
9,346008E-05;900
0,0001277924;1225
0,0001449585;1600
0,0001859665;2025
0,000243187;2500
0,0002670288;3025
0,0003108978;3600
0,0003147125;4225
0,0003490448;4900
0,0004234314;5625
0,0004634857;6400
0,0005493164;7225
0,0006389618;8100
0,0006752014;9025
0,0007514954;10000
