0,000743151;0
0,0000501;225
0,000051;400
0,0000687;625
0,000156403;900
0,000146866;1225
0,000141144;1600
0,000179291;2025
0,000244141;2500
0,000230789;3025
0,000312805;3600
0,000331879;4225
0,001205444;4900
0,000526428;5625
0,000461578;6400
0,000530243;7225
0,000602722;8100
0,000656128;9025
0,000747681;10000
0,000808716;11025
