0,002029657;0
0,000713348;225
0,00004578;400
0,00007057;625
0,0000906;900
0,000107765;1225
0,000155449;1600
0,000175476;2025
0,000214577;2500
0,000278473;3025
0,000318527;3600
0,000383377;4225
0,0004673;4900
0,000516892;5625
0,000572205;6400
0,000646591;7225
0,000720978;8100
0,000648499;9025
0,000751495;10000
